label,avglat,avglon,avgarea,areacoef0,areacoef1,avgfNH3,avgPCld,stdfNH3,stdPCld
1,7.6256186840909095,7.6256186840909095,184.9090909090909,-0.3800119343249184,935266.5367945761,98.4238221272138,1700.8887055262628,6.179597352896183,10.078303683698385
2,7.7188623932,7.7188623932,187.1,-2.322018300160897,5713881.2691508625,98.4238221272138,1700.8887055262628,6.179597352896183,10.078303683698385
3,6.359589738090909,6.359589738090909,269.3636363636364,-3.601107027921627,8861376.707613684,98.4238221272138,1700.8887055262628,6.179597352896183,10.078303683698385
4,7.43961078890909,7.43961078890909,100.18181818181819,-0.7363425519897422,1811989.370073158,98.4238221272138,1700.8887055262628,6.179597352896183,10.078303683698385
5,7.622880378333334,7.622880378333334,113.16666666666667,0.6704692000272978,-1649670.4701932636,98.4238221272138,1700.8887055262628,6.179597352896183,10.078303683698385
6,8.605345315166668,8.605345315166668,173.16666666666666,2.7933581804233807,-6873335.481482027,98.4238221272138,1700.8887055262628,6.179597352896183,10.078303683698385
7,9.2918552625,9.2918552625,218.5,-0.9828166438892272,2418592.898478797,98.4238221272138,1700.8887055262628,6.179597352896183,10.078303683698385
8,8.02361321225,8.02361321225,194.0,-2.674822195975543,6582005.584745588,98.4238221272138,1700.8887055262628,6.179597352896183,10.078303683698385
9,8.3709273605,8.3709273605,70.5,-3.9451976184577155,9707780.500705838,98.4238221272138,1700.8887055262628,6.179597352896183,10.078303683698385
