Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2024-10-06T22:15:45.177,2460590.4276062096,20,346,-5,14,121.18032946309982,1946.644981601363,0.5560553836471894
1,2024-10-06T21:25:00.000,2460590.3923611115,7,344,8,16,109.07469284816173,1912.2006528371253,0.4754902124404907
2,2024-10-06T21:25:00.000,2460590.3923611115,20,331,-5,29,109.93759937088372,1973.7782406111257,0.6215686425566673
3,2024-10-06T07:02:12.000,2460589.7931944444,13,283,2,77,105.70646856705437,1844.0707232157924,0.7137255072593689
4,2024-10-06T07:02:12.000,2460589.7931944444,8,281,7,79,104.94077570688314,1865.793097429237,0.49803921580314636
5,2024-10-10T11:40:06.000,2460593.9861805555,25,264,-10,96,100.30708557167667,1854.6502416837607,0.3294117748737335
6,2024-10-10T11:51:00.000,2460593.99375,17,227,-2,133,120.67819889253055,1930.7317020948512,0.4882352948188782
7,2024-10-09T19:47:40.000,2460593.3247685186,15,214,0,146,118.91164934808523,1921.3684905373927,0.48235294222831726
8,2024-10-09T03:56:06.000,2460592.6639583334,15,189,0,171,124.0694326403684,1957.6189417641256,0.579084982474645
9,2024-10-08T11:53:12.000,2460591.995277778,9,161,6,199,146.37465524873346,1951.1218358140213,0.6313725709915161
10,2024-10-08T11:53:12.000,2460591.995277778,19,158,-4,202,127.43453626780314,1933.9482445407225,0.6725490391254425
11,N/A,0.0,20,63,-5,297,141.56715100816666,2018.3918213586392,0.29411765933036804
12,2024-10-09T12:02:09.000,2460593.0014930554,16,12,-1,348,144.57632867312935,2130.2855338360114,0.47058823704719543
13,2024-10-09T12:02:09.000,2460593.0014930554,23,6,-8,354,123.53662920342086,2091.4102918851477,0.5333333611488342
